TIME 	 FLUX
1064.56302616635366576	2071029.75000000000000000
1064.56370724145381246	2071154.50000000000000000
1064.56438831655395916	2070866.00000000000000000
1064.56506939166865777	2070981.50000000000000000
1064.56575046676880447	2070975.62500000000000000
1064.56643154187622713	2071329.87500000000000000
1064.56711261699092574	2071132.12500000000000000
1064.56779379210638581	2070898.75000000000000000
1064.56847486720653251	2070847.25000000000000000
1064.56915594230667921	2071358.37500000000000000
1064.56983711742213927	2070935.12500000000000000
1064.57051819254411384	2071438.75000000000000000
1064.57119926764426054	2071417.50000000000000000
1064.57188034274440724	2071350.00000000000000000
1064.57256141785910586	2071124.00000000000000000
1064.57324249298108043	2071168.87500000000000000
1064.57392356809577905	2071060.37500000000000000
1064.57460474318213528	2070976.12500000000000000
1064.57528581829683390	2071427.87500000000000000
1064.57596699341229396	2070892.62500000000000000
1064.57664806852699257	2070978.87500000000000000
1064.57732904364820570	2070699.62500000000000000
1064.57801011876290431	2070658.62500000000000000
1064.57869129386381246	2071025.62500000000000000
1064.57937236896395916	2071076.87500000000000000
1064.58005354407941923	2071251.37500000000000000
1064.58073461920139380	2070785.50000000000000000
1064.58141569431609241	2071160.75000000000000000
1064.58209686941700056	2070998.50000000000000000
1064.58277784453093773	2071037.50000000000000000
1064.58345891963108443	2071004.12500000000000000
1064.58414009474654449	2070730.62500000000000000
1064.58482116986851906	2071220.25000000000000000
1064.58550224498321768	2070640.50000000000000000
1064.58618342008412583	2071068.62500000000000000
1064.58686449519882444	2070837.50000000000000000
1064.58754557029897114	2071252.75000000000000000
1064.58822654542018427	2071126.62500000000000000
1064.58890772053564433	2071574.37500000000000000
1064.58958879565034295	2070927.87500000000000000
1064.59026987076504156	2071182.00000000000000000
1064.59095104588050162	2070845.50000000000000000
1064.59163212100247620	2071636.62500000000000000
1064.59231319610262290	2071082.37500000000000000
1064.59299437121808296	2071106.00000000000000000
1064.59367544631822966	2070815.25000000000000000
1064.59435642144671874	2071327.75000000000000000
1064.59503759655490285	2070965.87500000000000000
1064.59571867166960146	2071475.00000000000000000
1064.59639974678430008	2070549.12500000000000000
1064.59708092189976014	2070345.37500000000000000
1064.59776199701445876	2070863.37500000000000000
1064.59844307212915737	2071089.12500000000000000
1064.59912414725113194	2071005.87500000000000000
1064.59980522236583056	2070997.50000000000000000
1064.60048629748052917	2071067.87500000000000000
1064.60116737259522779	2071119.37500000000000000
1064.60184854771068785	2070854.62500000000000000
1064.60252962283266243	2071225.75000000000000000
1064.60321069794736104	2070801.75000000000000000
1064.60389187306282111	2071185.75000000000000000
1064.60457294817751972	2070996.00000000000000000
1064.60525392329145689	2071201.62500000000000000
1064.60593509841419291	2071066.00000000000000000
1064.60661617352889152	2071096.87500000000000000
1064.60729724864359014	2070995.50000000000000000
1064.60797842375905020	2071240.25000000000000000
1064.60865949887374882	2070921.37500000000000000
1064.60934067398920888	2070856.37500000000000000
1064.61002174911118345	2070985.37500000000000000
1064.61070272422512062	2070991.00000000000000000
1064.61138379933981923	2070825.12500000000000000
1064.61206497445527930	2070982.37500000000000000
1064.61274604956997791	2070954.75000000000000000
1064.61342722469271393	2071074.50000000000000000
1064.61410829980741255	2070945.37500000000000000
1064.61478937492211116	2070943.25000000000000000
1064.61547055003757123	2071023.25000000000000000
1064.61615162516682176	2071090.37500000000000000
1064.61683260028803488	2070645.12500000000000000
1064.61751367541728541	2070864.37500000000000000
1064.61819485053274548	2071034.12500000000000000
1064.61887592564744409	2070711.75000000000000000
1064.61955700076214271	2070971.25000000000000000
1064.62023817587760277	2071120.62500000000000000
1064.62091925099957734	2070870.62500000000000000
1064.62160032611427596	2071013.00000000000000000
1064.62228140122897457	2071002.00000000000000000
1064.62296247635822510	2071437.12500000000000000
1064.62364355148019968	2071275.00000000000000000
1064.62432462660945021	2070954.75000000000000000
1064.62500580172491027	2071024.62500000000000000
1064.62568687683960889	2071214.37500000000000000
1064.62636795195430750	2070716.62500000000000000
1064.62704912706976756	2070864.50000000000000000
1064.62773010222008452	2071313.25000000000000000
1064.62841117733478313	2071404.12500000000000000
1064.62909235245024320	2071203.62500000000000000
1064.62977342756494181	2070965.50000000000000000
1064.63045450267964043	2071035.87500000000000000
1064.63113567781692836	2071196.50000000000000000
1064.63181675293162698	2070996.00000000000000000
1064.63249782806087751	2071012.62500000000000000
1064.63317880317481468	2070946.25000000000000000
1064.63385997829027474	2070682.25000000000000000
1064.63454105342680123	2070942.25000000000000000
1064.63522222854226129	2070974.87500000000000000
1064.63590330367151182	2071254.12500000000000000
1064.63658437878621044	2070957.00000000000000000
1064.63726555390167050	2070952.00000000000000000
1064.63794662903092103	2071106.12500000000000000
1064.63862780414638110	2071132.12500000000000000
1064.63930867928138468	2070839.87500000000000000
1064.63998985439684475	2070826.12500000000000000
1064.64067092952609528	2071117.37500000000000000
1064.64135210464155534	2071147.00000000000000000
1064.64203317977808183	2071361.62500000000000000
1064.64271435489354189	2071267.62500000000000000
1064.64339543000824051	2070821.12500000000000000
1064.64407650513749104	2071098.62500000000000000
1064.64475748026598012	2071202.37500000000000000
1064.64543865538144019	2071340.75000000000000000
1064.64611973051796667	2070839.75000000000000000
1064.64680080564721720	2070884.87500000000000000
1064.64748198076267727	2071241.25000000000000000
1064.64816305587737588	2070910.75000000000000000
1064.64884413100662641	2071262.50000000000000000
1064.64952520614315290	2070921.12500000000000000
1064.65020628125785151	2071205.75000000000000000
1064.65088735638710205	2071085.12500000000000000
1064.65156843151635258	2071130.75000000000000000
1064.65224960663181264	2070955.12500000000000000
1064.65293068176833913	2070873.75000000000000000
1064.65361175689758966	2071071.25000000000000000
1064.65429293201304972	2071121.00000000000000000
1064.65497400715685217	2071388.50000000000000000
1064.65565498227078933	2070753.25000000000000000
1064.65633615740807727	2070877.00000000000000000
1064.65701723253732780	2071181.62500000000000000
1064.65769830765202641	2071248.62500000000000000
1064.65837938278127695	2071008.50000000000000000
1064.65906055791128892	2071142.25000000000000000
1064.65974163302598754	2071316.12500000000000000
1064.66042280816327548	2070886.12500000000000000
1064.66110388329252601	2070981.00000000000000000
1064.66178485842101509	2070876.50000000000000000
1064.66246593355026562	2071022.25000000000000000
1064.66314710866572568	2071048.37500000000000000
1064.66382818380225217	2071293.37500000000000000
1064.66450935893226415	2071069.62500000000000000
1064.66519043404696276	2071188.37500000000000000
1064.66587150919076521	2071351.00000000000000000
1064.66655268430622527	2071077.87500000000000000
1064.66723365945654223	2070917.62500000000000000
1064.66791473457124084	2071284.25000000000000000
1064.66859590970125282	2071063.25000000000000000
1064.66927698483050335	2070999.62500000000000000
1064.66995805995975388	2071218.37500000000000000
1064.67063923508976586	2071028.62500000000000000
1064.67132031021174043	2071166.12500000000000000
1064.67200138535554288	2070948.75000000000000000
1064.67268246047024149	2070663.12500000000000000
1064.67336353561404394	2071172.87500000000000000
1064.67404461072874255	2071462.37500000000000000
1064.67472578586603049	2070801.50000000000000000
1064.67540686099528102	2071007.25000000000000000
1064.67608793612453155	2071005.87500000000000000
1064.67676901125378208	2071086.50000000000000000
1064.67745018638379406	2071141.12500000000000000
1064.67813116151955910	2070913.12500000000000000
1064.67881223666336155	2070800.50000000000000000
1064.67949341177882161	2071260.37500000000000000
1064.68017448692262406	2070908.12500000000000000
1064.68085556205187459	2071099.87500000000000000
1064.68153673718188656	2070267.87500000000000000
1064.68221781230386114	2071125.75000000000000000
1064.68289888744766358	2071236.37500000000000000
1064.68357996257691411	2071100.37500000000000000
1064.68426103770616464	2070993.75000000000000000
1064.68494211284269113	2070957.62500000000000000
1064.68562318797194166	2071117.00000000000000000
1064.68630436311650556	2070619.00000000000000000
1064.68698543823120417	2070847.12500000000000000
1064.68766651337500662	2070831.37500000000000000
1064.68834768849046668	2071134.75000000000000000
1064.68902876364154508	2070920.62500000000000000
1064.68970973877003416	2070484.50000000000000000
1064.69039091390004614	2070993.00000000000000000
1064.69107198904384859	2071102.87500000000000000
1064.69175306415854720	2070849.75000000000000000
1064.69243423930311110	2070980.50000000000000000
1064.69311531443963759	2070967.75000000000000000
1064.69379648956964957	2071005.62500000000000000
1064.69447756469890010	2071008.62500000000000000
1064.69515853984194109	2070778.75000000000000000
1064.69583961497846758	2071134.75000000000000000
1064.69652079010847956	2071493.00000000000000000
1064.69720186523773009	2071129.00000000000000000
1064.69788294038153253	2071595.00000000000000000
1064.69856411551154451	2070880.62500000000000000
1064.69924519064079504	2071155.00000000000000000
1064.69992636578535894	2070969.50000000000000000
1064.70060734092112398	2071391.37500000000000000
1064.70128841605037451	2070976.12500000000000000
1064.70196949119417695	2070954.37500000000000000
1064.70265066632418893	2071291.75000000000000000
1064.70333174146071542	2071066.25000000000000000
1064.70401281660451787	2071212.75000000000000000
1064.70469399171997793	2071456.37500000000000000
1064.70537506686378038	2071475.62500000000000000
1064.70605614200758282	2071411.62500000000000000
1064.70673721715138527	2071092.25000000000000000
1064.70741829228791175	2071091.12500000000000000
1064.70809936741716228	2071304.12500000000000000
1064.70878054256172618	2071174.37500000000000000
1064.70946161769097671	2071426.75000000000000000
1064.71014269282022724	2071009.12500000000000000
1064.71082376797130564	2070978.87500000000000000
1064.71150494311586954	2070994.62500000000000000
1064.71218591824435862	2071524.62500000000000000
1064.71286699337360915	2071217.12500000000000000
1064.71354816851817304	2071062.75000000000000000
1064.71422924366925145	2071038.75000000000000000
1064.71491031879850198	2070897.50000000000000000
1064.71559149392851396	2071477.75000000000000000
1064.71627256907231640	2071326.25000000000000000
1064.71695364421611885	2071086.37500000000000000
1064.71763461936643580	2071073.50000000000000000
1064.71831579449644778	2071100.62500000000000000
1064.71899686962569831	2071229.75000000000000000
1064.71967804477026220	2070940.00000000000000000
1064.72035911991406465	2071470.25000000000000000
1064.72104019504331518	2070948.12500000000000000
1064.72172137018060312	2071233.25000000000000000
1064.72240244532440556	2071241.87500000000000000
1064.72308362046896946	2071134.12500000000000000
1064.72376459561201045	2071111.00000000000000000
1064.72444567074126098	2070993.00000000000000000
1064.72512674589233939	2070969.25000000000000000
1064.72580792102235137	2071176.50000000000000000
1064.72648899616615381	2071599.25000000000000000
1064.72717017131071771	2071055.12500000000000000
1064.72785124645452015	2071405.12500000000000000
1064.72853232158377068	2071117.50000000000000000
1064.72921329673408763	2071328.75000000000000000
1064.72989447186409961	2071051.50000000000000000
1064.73057554700790206	2071417.50000000000000000
1064.73125662215170451	2071259.50000000000000000
1064.73193779729626840	2071251.62500000000000000
1064.73261887244734680	2070996.75000000000000000
1064.73329994759114925	2071436.87500000000000000
1064.73398112273571314	2071315.75000000000000000
1064.73466209787875414	2071138.50000000000000000
1064.73534317302255658	2071086.75000000000000000
1064.73602434815984452	2071316.50000000000000000
